,QueryOrder,QueryLen,QueryDwellTime,NumClickedPage,NumClickedDoc,NumKeyDoc,NumRelevantDoc,AveDwellTime,TotalDwellTime,AveClickRank,ClickDepth,SearchEngineDwellTime,ClickPrecision,TimetoFirstLastClick,ReciproalRank,ratiofirstclick,ReformulationTime,isSegmentStart,isSegmentEnd,NumRelevantDoc_real,NumKeyDoc_real,DCG3,DCG5,DCG10,NDCG3,NDCG5,NDCG10,Precision3,Precision5,Precision10,ReciprocalRank,CBF1,CBF1_1,CBF1_2,averageRelevanceScore,irrelevantDocs30Num,new_unique_query_terms_num,query_similarity,NumOfClick3,NumOfClick5,NumOfClick6,state
10,2,2,36.911875472521686,0,0,0,0,-0.011094781382689557,-2.4825809989957532,0.027840617220328802,0,2.773649191007392,0.008609070698791792,15.022397091654621,0,0.9662837747325346,35.563286434675504,0,0,0,0,-0.022943101207421976,2.464566877360417,-0.032403378107952144,0.004581138427503798,-0.014811804329623996,-0.006297752994811888,0.5543002810327755,0.9914912484704965,0.6386203714500926,2,-0.025551769468542974,-0.2853494832771115,-0.10648738579600514,-0.005056239399828803,0,0.5548672509819673,0.442597023252269,0,0,0,0
11,0,2,42.585567127646925,11,1,0,0,13.843665409387619,1.411478646096387,0.03324032581578524,0,8.74016790403194,0.002225547712036729,5.371160612369447,0,0.9742803415452801,79.02832824342978,0,0,0,0,0.10883642009246389,0.9737441008487259,0.0831420688221085,-0.015313242122382229,-0.01374330718105827,0.022383499980003673,0.8284263220138545,0.7130816153404731,0.6575816074850624,1,-0.010372233285720948,-0.8685222624145713,-0.05674509706096412,-0.017414305587632677,0,-7.136135584973998e-05,0.02790359267335657,0,0,0,1
12,2,5,4.557568245603697,0,0,0,0,0.022095104182427775,13.294436690228856,-0.039902293450228124,0,7.114400165916426,0.0016532487804153942,23.552326485095513,0,0.9969132107179387,24.579906890150397,0,0,0,0,-0.0406009809959336,0.06513528973627068,-0.052747165512368556,-0.011905912742110922,0.12934700257002435,0.003689783146215853,1.022267912483208,1.0205021412431625,0.002426689343428573,1,-0.029286626516645476,1.417774488430146,0.04207267142801367,-0.015323624882604832,0,0.6405303342699198,0.01848385226948021,0,0,0,1
13,1,2,50.00844294842644,0,2,0,0,20.995700470385326,45.44006586414802,8.495309417924839,4,-2.4316921670433,-0.008158839998337294,-4.587110120190816,0,0.774350013463946,14.977467956573168,0,0,0,0,-0.02209752194465042,0.07392267184612113,-0.0018668259628595195,-0.021654048656828326,0.003231638389166904,0.013072667581034345,0.9829087928615805,0.8305493742509995,0.11050632603059457,1,0.00010604452118445691,-1.0613952934548028,-0.04732619094473899,-0.015246036803250351,0,-0.016821381976157134,0.03064622110445903,1,1,0,3
14,2,2,32.95940096577591,0,0,0,0,-1.9696916190682452,1.2806708105449798,-0.03247428541878022,0,4.197166977254296,-0.011814641000214657,10.66187982010025,0,0.995623725033008,-0.43394113548896485,0,0,0,0,-0.0674671614055143,-0.0019886634474545442,0.08106933742681827,-0.00044850345588679977,-0.00814092065771372,0.015092402098434666,0.9934274944513878,0.99119077234415,1.0057227454066648,0,0.012235432706814039,-0.5528272322699882,0.07951373935548554,0.018525089469079506,0,0.3403529431635356,0.7470748563429694,0,0,0,0
15,0,2,27.24406116126122,0,0,0,0,1.913157474887184,-0.7314035189640578,-0.12137454720886369,0,4.354510191248817,-0.007299516214923067,33.45453811329028,0,0.9914028524985391,-0.23544405610627095,0,0,0,0,0.026215969962262657,0.00046123876508461376,0.03467629929551739,0.0013558271086203904,-0.012127087535658984,0.014115733619598008,-0.006467745122864618,1.0104511836744097,-0.18129560470077521,0,-0.018399328631266403,-0.6072082142644076,-0.050021263900444285,-0.006138014708356854,0,0.9015013899642383,0.5595342941166426,0,0,0,0
16,1,6,19.727580983025586,3,0,0,0,-0.09668681906290766,-0.8450918530663677,-0.08245989071952338,0,17.554626251481764,0.0065411955256337,13.002371119974818,0,0.9806388520703323,17.46880055631923,0,0,0,0,0.0867636250113346,0.10049824477086268,0.011185636371882997,-0.013486942468695966,-0.012340587213420217,0.014337846933053811,-0.10119450654662852,0.5586592518230282,-0.13211246677673627,2,0.00046794778058978896,-2.3245862840178333,-0.015914831854999856,-0.01962455928053976,0,0.3433085893337147,0.3989749020068096,0,0,0,0
17,7,1,24.91304174389717,0,0,0,0,-0.272775508814927,-0.7817869039405527,-0.005528041590308254,0,-0.19404514832356057,-0.006221375532878373,23.675098713771725,0,1.012194362497109,18.242840740485303,0,0,0,0,-0.05769561156076803,0.010458565637964566,0.05996969140248559,-0.014529826947977805,0.005681564770893383,-0.012503258929774642,0.8222894423424041,0.74078696363475,1.0369834042176014,0,0.006383163408924809,1.9852992238676666,0.06336549380798358,-0.020222428169845843,0,0.26314368727466586,0.5139514947246538,0,0,0,1
18,3,7,13.11964503261747,0,0,0,0,0.44277911129566855,9.688198289310566,-0.12355717981355786,0,28.824750405260204,-0.0012743605051268839,11.710287224457627,0,0.9784031626200762,5.678193300423764,0,0,0,0,-0.004123611339350031,0.006332884634289428,0.011180631651828667,0.01050482387203069,-0.00657453243480406,-0.0027885521416693764,1.0097404951648108,1.0081708960971982,1.0219682565453458,0,-0.006688424482506243,-1.3198690606849663,-0.11788396422220745,0.004411627712171314,0,0.2586642740450098,0.5113915261649908,1,0,0,0
19,4,5,18.235552258323832,8,0,0,0,-1.8627142517502304,-1.0174216458712273,-0.06822685459664463,0,-3.2200551914429933,-0.0007537885050970896,31.213183777578458,0,0.9970820794642937,33.91661611885072,0,0,0,0,0.1235433955375446,0.04018186810058111,0.07207890652891834,0.002325323380369139,-0.01040501646845252,0.010229538552925374,0.8842530544655356,1.0104163214015975,0.9703755748667777,2,-0.020188008129386995,-0.3216796394906757,-0.07653424289446466,-0.027142316067040987,0,0.7770657563689206,0.26979452701649226,0,0,0,1
20,6,1,49.7536895514099,0,0,0,0,0.11625714529129204,-2.1669490485949443,-0.03566498209164566,0,3.633204958785827,-0.003451088966339102,9.40623978660507,0,0.39855399060379343,32.77220242801189,0,0,0,0,0.0930226886624864,0.04415325801421202,-0.014616813943539054,-0.009712587260836616,-0.012004861587606871,1.0039498301592582,1.0146957059091892,0.029990274551863268,1.001370748616833,12,-0.009296437554460179,0.9170141722894419,0.04064879301267057,0.002029110221347364,0,0.5205219306506446,0.48234621947126644,0,3,0,0
21,1,6,27.058102379761074,0,0,0,0,0.9307925303663666,1.6246466187168838,-0.053865652237865436,0,33.203174785246034,0.011116721856133807,23.84848108882359,0,0.9833899018617278,33.86638925838669,0,0,0,0,-0.06570103757678446,0.096758847440347,0.08550038589469144,0.0007537435311291581,-0.02023575899938195,0.12180529706808962,1.0286652596647297,1.0065264748895861,0.9769612850013518,12,-0.031169770521540355,2.0166677105000064,-0.0316831406445679,-0.006402667227027912,0,0.33763387992954075,-0.022402094610356006,0,0,0,0
22,0,3,27.6365001425441,0,0,0,0,-1.369520624998547,-0.6114274854359578,2.3007929584167623,0,13.53609310594905,0.00730964869248057,19.757312262997292,0,0.6383054585738863,121.76330608407459,1,0,0,1,-0.04176283631241027,0.0028000185761873405,-0.10554313718541991,0.6311321238237297,0.006200661210646382,-0.004308427567094445,0.9467110247835404,0.8235359088617219,0.47674094241124937,1,0.008942313821222604,-0.38923504644501955,0.12429549356916426,-0.010569192117335998,0,0.14296944618395885,0.0989916149964108,0,1,0,1
23,5,3,61.4951758524928,0,0,0,0,14.676396621858256,-0.2764145549405183,0.030202135255232253,0,2.1458336249327443,0.006582132451534788,21.814265944948335,0,0.9797632001130584,3.4780081134549192,1,0,0,0,-0.0989296160421948,0.1283357773277947,0.06388816519589717,-0.01245686025591215,-0.010171223454735557,0.969789130473555,0.9080980621614783,0.7455672721681365,0.4011695826047371,1,-0.019976157826715864,-1.2451922039287537,0.07638484888728843,-0.02805461094746594,0,0.004078511193634143,0.4135129068135661,0,1,0,0
24,2,4,74.33341800290158,0,2,0,0,5.379647083403437,62.86866875969615,1.8128293351032498,1,-5.47447603522491,0.004312759309535964,59.60509361180172,0,0.8762821900790777,206.83122512186912,0,0,1,0,1.9565427008866183,0.07412013623591007,-0.09631489645284717,0.9438787324403203,-0.009563359907800838,0.9467660581890168,0.9978522555168675,0.24014279408592404,0.8620451310799366,1,-0.020926658765508935,-0.09335459676418074,-0.05812524729055445,0.9358033683536403,0,0.00314498409895868,0.19349295139683453,0,0,0,1
25,3,3,37.02080356470033,0,0,0,0,1.8170223453836616,0.37241978878933973,0.0958379407281782,0,24.729311752110554,-0.016668854781196122,11.93898026486275,0,0.9924740492413222,20.868395017464678,0,1,0,0,0.04875537073302932,0.03137836447666947,0.08906863711730496,-0.00041183393917417947,-0.018352007862219636,-0.011927970252766243,1.0216913623547916,0.9665818629231013,0.5083147294969089,0,-0.015082697571058953,0.8615363071993836,-0.09029206998871579,0.0001160539745173966,0,0.3714144415529699,0.6811914863053253,0,0,0,0
26,1,3,71.84168745275764,0,2,0,0,23.692361637381303,19.26416056012829,3.003558503084413,1,32.319494511908694,-0.00578145629257092,18.928839686689358,0,0.5110912623374144,46.34813865482097,0,0,0,0,0.09230370390242537,-0.4691803174342326,1.9570477752294209,-0.008389831280984226,-0.0015225227251423894,0.016402032274055633,0.7186838942595407,0.5178905056370546,0.7654849721872932,1,-0.027821364104397023,-0.5356748210653303,-0.034802485823266185,0.9362147574149543,0,-0.006636529773352883,0.2106818937506288,0,0,0,0
27,8,3,32.03693415646924,0,0,0,0,-1.9726293025223698,-0.932390725924153,-0.03078279334522137,0,70.41006659980047,-0.00976500453821644,16.957874380939952,0,1.0131148136183952,30.29045298128688,0,0,0,0,0.02792411337099087,-0.01602884365449829,-0.055451325493662766,-0.010583802703625843,-0.01380297452033889,0.01835182330376855,0.9342459492188582,0.6035596785786423,0.3458425062978989,3,-0.00126517519917989,0.9280252795362489,-0.010688348735558866,-0.020889103172253894,0,0.2650795308991764,0.43521765043644045,0,0,0,0
28,3,1,41.21225982527653,0,0,0,0,-0.22675069047571642,-1.068427451258673,4.197227229513087,0,26.340955057333396,-0.0013762844349418154,33.44989717985596,0,3.0568189927752654,33.799908771133445,0,0,0,0,4.171255339537944,-0.01383644048819202,-0.05469927274451025,0.008634696529957008,-0.01143229844208052,-0.013472773364013504,1.0056051547980895,0.9748729489679961,0.9438172873726751,7,-0.02356310690603415,0.9395255590551406,-0.10678350170687118,0.0201649406292013,0,0.5381785771609395,-0.006347327759806239,0,0,0,1
29,4,3,55.50172997963537,0,0,0,0,1.6509556676461326,-2.537768585718497,-0.013082034145387311,0,-2.4870246823117483,-0.004114471647415734,8.040864268500227,0,1.0017970367323583,71.96538552548776,0,0,0,0,-0.04915235070368951,0.10772994908872897,0.21501178442866642,-0.007358061364251978,-0.01173850853901809,3.6015435362366954,1.0155674308317075,0.2934491393691394,0.8798465998633962,0,-0.025206821344602094,0.6126384669874133,0.06854688643893268,-0.005448113248502171,0,0.35133207280476425,0.025311348584865882,0,0,0,1
30,1,1,57.37754762330557,0,0,0,0,-1.0611940648580642,-1.8569947317700468,0.01112695927140154,0,-3.8642356246479714,-0.01605022230087842,-2.0322367610259544,0,0.9836173478899369,8.189848609580913,0,0,0,0,0.04809344244952716,0.05220695323142672,0.0397373430655907,-0.018846039542376573,0.006866179798187279,0.031168664399356148,0.977837839904305,0.9841360700072056,0.9628970944158772,1,-0.006352053412809139,-0.8021020433056546,0.11761045699734614,0.025681363671678524,0,0.3391819333478099,0.018470815848313973,0,0,0,0
31,1,4,36.231524110964756,0,0,0,1,46.11653212657751,76.817998799497,1.5356245676836675,3,0.1609469047872416,0.920156553395088,36.39108389610993,0,0.36905146991945087,25.738633118075377,0,0,0,0,0.03685339732340933,8.776062757797716,0.05486190202475655,0.313895920899837,0.025380671109648256,0.012811885817566995,1.0124617430184606,0.9926650721985545,0.8559451452501713,0,-2.410820407443726,-0.7385921170843399,0.06568767281542785,0.6682958632777901,0,-0.012777091617085746,0.0017229744473550195,0,0,2,1
32,1,1,42.32513084003561,0,1,0,0,6.341508978229264,65.53632653069876,2.1565668148737522,0,11.000810786888662,0.004101713968042061,-3.884024800479253,1,0.08520979320416439,11.918069873619825,0,0,0,0,1.871618880228807,-0.004697061976805476,-0.08161687094485148,0.0006578762301153124,-0.005236658344685933,0.013125090289004788,1.003316841952987,0.7671009147861184,0.9948427730537748,0,-0.0003800370447018829,-1.6542553329625318,0.014129371355808483,0.49758197585432473,0,0.0028378018064732684,0.02206568534632145,2,0,1,2
33,1,3,44.83696900927747,0,0,0,0,13.958772051572467,22.849163578975126,0.04835288128980481,8,31.739226671223626,0.006653247733434007,69.7113694420041,0,-1.1523564141723845,43.45625724242643,0,0,1,0,0.07620974446406516,0.062305973159191244,-0.04413420404837614,-0.010830035876625687,0.33054021833188785,0.023969386339324196,0.734850289472173,1.035513070063653,0.6617473016224417,1,-0.016019891492101625,0.661958924933024,0.09412879213681256,0.002547277335785827,0,-0.0038519785853930203,0.0024426400286746714,2,0,0,2
34,2,5,34.69969370729195,0,1,0,0,36.29253016035641,33.04880129148874,0.8115046361462652,0,13.371178451396553,0.0017842829499724656,50.493059258792194,0,0.36038257770123067,31.535810662445442,0,0,0,0,-0.03734521331921493,3.0643324966596177,2.5946715930309066,0.004658929033046254,-0.010049305535394334,1.1118365146452005,0.16095662977623187,0.8197598289218224,1.0181875205867037,1,0.002943794604583931,0.4245500355830674,-0.01635086145368959,-0.004015949007069232,0,0.005382440353869737,0.132350191478615,0,0,0,0
35,4,3,14.988608770857851,0,0,0,0,-1.8408329201031226,13.540053856023926,4.812804251294079,8,22.02659177282062,0.0008847409730910907,58.90201574718281,0,0.9819353612773865,42.30689236859377,1,0,5,0,0.0961143791849012,0.058486790917842965,0.19496172932588976,-0.018502371213654674,-0.0036380056700108677,-0.003975628382230228,1.0110269181923948,1.0331593654892517,-0.06642084355919854,1,-0.0035622667433042013,55.13621305872125,-0.040284665117329706,-0.010187625558438912,0,-0.010932030091981773,0.009206465430678074,1,3,0,0
36,1,1,69.6141097174428,0,1,0,1,43.50695712698671,0.017038630852681536,2.008394564728916,2,5.489834786325558,0.3336586620170664,45.32886955642614,0,0.9560812982248433,69.41767482090847,0,0,0,0,2.6217448586073595,0.020811611711740122,8.291747861480312,0.732062448963557,-0.1115099315965084,0.588442156669164,0.756880591598893,0.8150328658685614,0.9765581870906473,0,0.6429498055129392,5.396739789768148,0.10652544953656988,-0.027736445708347497,0,0.020417003941997258,0.0232843011628702,0,2,0,2
37,4,2,13.798502387297772,0,0,0,0,-1.3383183982892504,-0.9691301613101613,-0.009664535378241699,0,0.7644853088540113,-0.011120870157716926,17.254040675411304,0,0.9943016041350454,0.17563522303554535,0,0,0,0,0.1151401465520918,0.018423889599319173,0.030370019957515763,0.0008013682498566717,-0.01503911707265802,-0.01760394136311099,0.26623218271792054,1.002709274913927,1.0096163604453086,8,0.004444028684186108,0.24065724387140264,-0.14027565646905527,-0.01766588324635312,0,0.34571795824831053,0.22262162201556362,0,0,0,1
38,4,1,27.5749606851398,0,0,0,0,-0.430204649400118,0.32063528967276256,-0.11489798900346167,0,-5.208625430010951,-0.001907535058150371,3.305486934752267,0,1.0051956497471035,25.149690082980214,0,0,0,1,0.024394388150385152,0.03784110678600423,-0.0672809994124982,-0.003841628196954733,0.003801713386110006,0.014972187865675356,1.0202651042252975,0.7584815644823069,0.5217090103873843,1,-0.007851393677317894,-0.540026761499074,-0.0945053901185413,-0.031933364496699986,0,-0.018040793866492117,0.5533700154331439,2,0,0,0
39,2,2,56.66430126012398,0,1,0,0,2.727682300655154,11.49638939175753,1.672766855892273,4,1.1233921294087867,-0.006227442026911424,54.095743047035796,4,-0.25086257427973047,54.80874881709877,1,0,0,1,1.8374051170029015,-0.0152941656530684,0.021945336505985447,0.40269998994961975,0.0040040765814120345,0.008741232681363472,0.7524358584929381,0.631862838018236,0.6025060304511516,1,0.009931661161872326,-0.7044768001000392,-0.1551372401945349,0.0009722516025263139,0,0.0078746648962078,0.55790609822548,0,0,0,0
40,2,3,16.630666644827215,0,0,0,0,-0.1902753064442241,0.6090779397934645,0.07014046067142124,0,23.22329763793814,-0.002213380927473225,16.81127009702245,0,0.9932474215506171,13.164548019760037,0,0,0,0,0.05228007008133471,0.09035302010848441,-0.05036409733273487,-0.007377786859465074,-0.008790196953557289,0.0075754320085650055,0.9879786966739534,0.9910378956326223,0.9265595490819667,0,-0.0036535415626461946,-0.39005344424361366,-0.03904452741128908,0.012715365870044373,0,0.2727995168535678,0.3407781023264648,0,0,0,0
41,2,4,19.035152657169387,0,0,0,0,-0.6482842298036471,-1.7984711759700391,-0.12467138469417091,0,21.657633346503562,-0.0019400732873325493,27.187102344819557,0,0.9799312860118088,-0.3747287869351972,0,0,0,0,0.08772831697258886,0.10176992484292607,0.11091007906908185,0.018658789443425004,0.0011443552394255305,0.028781438215608787,0.9864364630282346,1.0082619314455772,0.9840045081323057,0,-0.018555058633941635,0.5159497260837054,0.1151808180825892,0.01934716577505847,0,0.3251437924166908,0.03691577203353916,0,0,0,0
42,3,5,5.663080115998747,0,0,0,0,0.38070619043820975,-2.617433884153667,-0.12003396160055227,0,21.411279089634224,0.010045789513996746,19.06465541120945,0,1.0113498273124484,47.96341068050103,0,0,0,0,0.11724759266487034,0.06526582359595103,0.07808941039310081,-0.006889070696867342,-0.005758917523677538,0.03066838348041142,1.0036950853329973,0.9606013014113985,1.0122574355479146,0,-0.032885162941118186,0.010130892688714956,0.05434369129827012,0.016351363225909077,0,0.005541421462307854,0.9753104861170163,0,0,0,1
43,1,3,22.6680475845463,0,0,0,0,-1.7134723721330667,-2.807564639365238,-0.04773390395634307,0,15.523891438411525,-0.007379848224535087,8.332606184935454,0,0.9782478683700618,1.864935071324897,0,0,0,0,-0.10076234930513567,0.14362900126853376,0.18178301711783565,-0.0029436215669783826,-0.020929102069289836,0.029918852690783846,0.11068410172191548,0.9811393993025904,0.9624694841544177,0,-0.01988618888735089,2.71757596520845,-0.21815912153227535,-0.012446754119300957,0,0.005609930564066597,0.22354107601385886,0,0,0,0
44,4,4,8.327070362121818,0,0,0,0,0.24523756674211056,-1.0328911006540191,0.01675140737512382,0,51.484823321759535,-0.0015502668954106439,27.613300739344425,0,1.0343195430323437,12.869967160406851,0,0,0,0,0.04797867869820037,0.13645260056021874,0.03025611976023369,-0.020726274490783136,-0.0098378080442539,0.019465581440886174,1.0241351657471698,1.0149932944108357,0.8754550607327412,2,-0.01646962100656909,-0.4761018418355764,-0.07304107450789574,-0.011248061808114482,0,0.5535705245036449,0.44422132246867735,0,0,0,1
45,1,4,43.26705622735255,0,1,0,1,18.08182070180512,8.56228118096913,2.123357000697786,3,20.7524176138611,0.005552120923363159,5.276594678177954,3,0.35322792618307297,13.454722519837159,0,0,0,2,1.0136430858336898,0.044287735416129924,3.893591886270442,0.012767719181245408,-0.0016855542127285053,0.7219120033071962,0.7465283205067732,0.5220548702887813,0.5525081008658732,1,-0.017740737796302333,168.05347909624163,0.08941275886098186,-0.03440382508473216,0,-0.009478479131436993,-0.013285621437278159,1,0,0,1
46,2,4,22.661135291656773,0,0,0,0,18.88266463004723,83.54430641217787,-0.04576031274239773,1,26.92521065336665,-0.0037269091927930624,17.60127456671355,0,0.972089862558244,66.49134552307586,0,0,0,1,0.051293165474639656,1.8881599758476866,-0.09025516999345357,0.006585075195002472,-0.005924047359625323,-0.012686133534784498,0.8977475440180653,0.7728753734137938,0.7998817045304996,1,-0.011620138526790988,1.7919425763717503,-0.13651158445208136,-0.015913620284925906,0,0.3328999464582107,0.008286741641160607,0,0,0,1
47,0,2,62.82137517447835,0,1,0,0,20.881590342156052,-0.6936887860164678,2.7630435983511505,0,10.927838608454834,-0.006234437409060852,57.38458339823945,0,1.0009559043996497,29.25635047403353,1,0,0,0,-0.03353211060692295,0.09727379570805003,-0.4098386037483801,0.01322526017364177,-0.0176147473655012,-0.015019613447775406,1.0042252779461924,0.9967172045850644,0.9584627221727066,0,-0.0050842717282344055,0.2196860335833128,0.11177447025831924,-0.02403548813494658,0,0.013063601798112593,0.023208557967576877,0,0,0,2
48,5,2,52.12989558973305,0,0,0,0,0.46347118058839176,-0.47709741204034894,0.007344672767059908,0,11.99708949550146,0.013341533587228427,126.46195707196759,0,0.9885465628406057,11.206379676376589,0,0,0,0,-0.03005430198213041,0.027226840866155823,-0.0046035798574638265,-0.0046490957833378805,-0.022055023236928574,1.0956606958066293,1.0349445496018777,0.8095208812037497,0.37913725291837985,1,-0.03230464385982326,2.1053302065177517,0.06305836943130355,-0.031157304640574902,0,0.31939551469922145,0.4072627295454256,0,0,0,0
49,0,3,24.665140500174584,7,0,0,0,1.2606344671814906,0.8729811647933068,-0.10714990846587694,0,2.7669625775256073,-0.0017491589337891422,16.044590951187253,0,1.01999174935324,79.01366316790696,0,0,0,0,-3.907290767490783e-05,0.10683227351782808,-0.1263660329740487,-0.014133557298687652,-0.020565455507674777,-0.000334052879892659,0.9810871359967368,1.016458643238445,0.8207080258966839,10,-0.02846289528040661,0.38940650192144516,-0.03314751929123035,-0.020836924863020443,0,0.5074259168420631,0.3461580869947684,0,0,0,1
50,4,4,25.260846314778682,0,0,0,0,-0.36703603214586805,1.4986793952287318,-0.04478200709343521,0,-14.949759561599777,-0.0019891828174641896,46.88717918202217,0,0.9747950512711044,3.7099618692458485,0,0,0,0,1.8637739243297191,0.05781194376468539,-0.03752615627337242,-0.008507722056121525,-0.0021697488993416524,0.01956273892830405,1.0206539431047366,1.0097415467597037,-0.06389925536417994,0,-0.026156610456426435,-2.065378280926571,0.004692553047360388,0.02147347335037518,0,0.33136941403506587,0.02524977562506328,0,0,0,1
